merchant_name,total_spend
Wang Ltd,20817.490000000005
Morales Group,20808.219999999998
Holmes Group,20804.840000000004
Castro Inc,20792.03
Jensen Ltd,20791.59
Brooks Ltd,20785.66
Wilkins and Sons,20775.54
Fowler LLC,20761.54
Gray LLC,20752.739999999998
Grimes PLC,20731.489999999998
Fletcher LLC,20716.42
Hoffman PLC,20701.0
Jensen PLC,20667.219999999998
Hayes Ltd,20656.920000000002
Douglas Group,20655.320000000003
Owens Inc,20610.129999999997
Harrison Inc,20602.09
Walters and Sons,20599.43
Castillo LLC,20560.420000000002
Sparks and Sons,20539.04
Kramer Group,20527.82
Molina LLC,20513.42
Woods PLC,20496.13
Weber Ltd,20494.739999999998
Burgess PLC,20488.64
Bryant LLC,20478.28
Kennedy LLC,20457.39
Gomez and Sons,20444.649999999998
Weiss PLC,20437.05
Arroyo Ltd,20420.879999999997
Brown-Brown,20393.440000000002
Fischer and Sons,20389.09
Hunt and Sons,20381.869999999995
Stevens Group,20371.510000000002
James Inc,20365.97
Jones-Lopez,20363.84
Wallace Group,20359.33
Frazier and Sons,20348.420000000002
Mccormick PLC,20340.92
Singh PLC,20335.34
Curtis Group,20325.379999999997
Sanders Ltd,20324.870000000003
Spencer LLC,20315.209999999995
Banks Inc,20286.25
Romero and Sons,20250.600000000002
Davis-Smith,20238.45
Lucas Group,20229.489999999998
Brown-Jones,20225.370000000003
Vega and Sons,20225.269999999997
Sullivan Inc,20218.86
Sanders and Sons,20218.63
Williams-Adams,20209.88
Lane Group,20203.940000000002
Harper and Sons,20200.51
Owen LLC,20192.66
Vazquez PLC,20188.190000000002
Hunter Ltd,20184.55
Franklin and Sons,20135.0
Cortez Inc,20125.410000000003
Patterson Inc,20120.239999999998
Ortega LLC,20114.120000000003
Perry LLC,20102.780000000002
Richards Ltd,20091.33
Sandoval LLC,20069.48
Hamilton Group,20066.109999999997
Simmons Ltd,20058.070000000003
Lambert Inc,20057.27
Jimenez PLC,20049.81
Romero LLC,20043.81
Rojas and Sons,20043.25
Elliott Ltd,20008.76
Tran and Sons,20007.28
Vaughn Group,20001.480000000003
Kim Ltd,19987.06
Owen Ltd,19981.699999999997
Cross Group,19966.879999999997
Colon PLC,19957.18
Munoz and Sons,19926.61
Arnold LLC,19925.570000000003
Sweeney Ltd,19910.2
Byrd LLC,19871.38
Rogers PLC,19868.85
Briggs PLC,19854.46
Bailey Group,19852.370000000003
Bishop and Sons,19842.14
Erickson Ltd,19832.82
Munoz Group,19830.56
Hodges and Sons,19816.99
Owens PLC,19815.58
Schmidt Ltd,19781.21
Sherman Ltd,19771.070000000003
Gutierrez Inc,19770.38
Mendez Inc,19702.99
Espinoza Ltd,19700.35
Gutierrez Group,19699.33
Gray PLC,19697.3
Alexander Inc,19692.39
Olson Ltd,19679.06
Guerrero PLC,19675.27
Knight and Sons,19674.25
Rice Inc,19671.059999999998
Mcdaniel PLC,19656.6
Patterson PLC,19625.0
Bush Inc,19620.96
Ray Inc,19603.739999999998
Alvarado Group,19594.47
Vargas Group,19565.690000000002
Kelley LLC,19564.45
Shelton Ltd,19560.62
Contreras Group,19560.28
May LLC,19534.980000000003
Lucas Ltd,19522.75
Marks Inc,19513.219999999998
Pacheco PLC,19511.59
Peters Ltd,19495.83
Hernandez-Johnson,19493.239999999998
Robertson Inc,19442.670000000002
George and Sons,19431.37
Conner Group,19428.899999999998
Aguirre Inc,19419.510000000002
Strickland Inc,19415.26
Ferguson Ltd,19413.91
Mullins LLC,19391.46
Webster PLC,19384.629999999997
Ruiz Inc,19369.699999999997
Russell PLC,19364.13
Wilkins Inc,19357.45
Greene Group,19341.92
Pierce LLC,19336.93
Smith-Thomas,19322.57
Mccoy and Sons,19289.8
Reid Group,19254.03
Cruz Inc,19253.329999999998
Washington LLC,19250.899999999998
Fox Ltd,19235.48
Daniel Inc,19233.47
Wallace Inc,19232.57
Porter Inc,19226.170000000002
Bennett Ltd,19225.130000000005
Hoover PLC,19213.61
Cross PLC,19213.45
Garrett PLC,19210.570000000003
Goodman PLC,19191.31
Pierce Group,19185.48
Bishop Ltd,19153.63
Aguilar Ltd,19131.29
Ward Inc,19126.81
Mills and Sons,19122.96
Carlson LLC,19121.13
Jackson-Wilson,19120.450000000004
Smith-Williams,19118.51
Dixon and Sons,19115.4
Day LLC,19109.299999999996
Ortiz and Sons,19105.760000000002
Cunningham Group,19085.09
Robles Group,19068.36
Banks Ltd,19061.7
Holmes PLC,19050.91
Macdonald LLC,19029.780000000002
Marshall LLC,19023.57
Moore-Johnson,18998.96
Patel Ltd,18996.94
Rose Ltd,18992.49
Aguilar and Sons,18987.699999999997
Avila Group,18953.129999999997
Cunningham Ltd,18945.010000000002
Cobb Group,18910.66
Tran Group,18898.4
Stanley Ltd,18877.28
Lynch LLC,18864.22
Yates Inc,18863.6
Jensen LLC,18859.68
Hopkins and Sons,18852.559999999998
Joseph Inc,18845.87
Simpson Ltd,18844.6
Chavez LLC,18829.4
Aguirre Ltd,18824.52
Warren and Sons,18823.79
Ford Group,18821.96
Swanson Ltd,18815.510000000002
Ryan PLC,18807.01
Moreno Group,18804.609999999997
Ellis LLC,18801.53
Johnson-Lopez,18792.39
Weaver and Sons,18789.45
Bates Group,18789.33
Rose Inc,18789.079999999998
Johnson-Garcia,18781.050000000003
Vasquez and Sons,18769.87
Baldwin Group,18762.23
Saunders Inc,18750.29
Johnston PLC,18737.19
Clayton PLC,18734.29
Gilbert Group,18733.13
Andrews Ltd,18729.6
Foster PLC,18725.87
Vasquez Ltd,18716.06
Carey Ltd,18704.03
Conley Ltd,18690.160000000003
Cunningham Inc,18688.76
Frank and Sons,18677.83
Olson LLC,18676.99
Armstrong Ltd,18675.19
Hawkins and Sons,18619.429999999997
Perry PLC,18577.690000000002
Johnson-King,18573.159999999996
Jacobson Group,18571.24
Delgado and Sons,18545.86
Austin and Sons,18516.95
Schneider PLC,18511.429999999997
Moss LLC,18510.91
Stone Inc,18493.98
Stevens Ltd,18482.350000000002
Drake and Sons,18481.079999999998
Long Group,18479.890000000003
Sherman and Sons,18479.28
Medina Ltd,18479.07
Simmons Group,18478.67
Smith-Thompson,18477.38
Jones-Williams,18468.32
Leonard PLC,18457.940000000002
Reese and Sons,18453.73
Reeves LLC,18452.28
Harper LLC,18447.98
Weaver PLC,18442.739999999998
Maldonado PLC,18442.55
Schmidt LLC,18426.510000000002
Hess LLC,18415.379999999997
Padilla Group,18413.7
Ortiz Ltd,18398.059999999998
Cunningham LLC,18396.68
Reyes and Sons,18394.829999999998
Armstrong PLC,18390.819999999996
Hunt LLC,18375.899999999998
Ortiz PLC,18358.08
Alvarado and Sons,18350.02
Fields LLC,18345.63
Banks and Sons,18342.54
Davis-Johnson,18341.239999999998
Carpenter and Sons,18334.76
Cobb and Sons,18324.480000000003
Chan Inc,18320.350000000002
Craig PLC,18317.550000000003
Howard Group,18315.7
Newman Inc,18306.73
Malone Ltd,18279.25
Mcgee LLC,18273.170000000002
Horton Ltd,18256.48
Curry Group,18252.86
Williams-Anderson,18235.48
Nichols Ltd,18192.199999999997
Reyes Inc,18187.85
Boyd Ltd,18183.96
Powell PLC,18165.140000000003
Grant Group,18162.39
Black Ltd,18160.199999999997
Wheeler PLC,18160.07
Reynolds Group,18146.6
Colon Inc,18141.739999999998
Foley Inc,18135.81
Jimenez Group,18121.329999999998
Keller Ltd,18112.88
Graham Inc,18107.920000000002
Fox Group,18095.0
Marquez Group,18094.1
Pierce Ltd,18082.12
Rios Group,18079.68
Lin and Sons,18056.23
Snyder PLC,18044.95
Vargas PLC,18042.979999999996
Jordan Ltd,18038.88
Hicks Ltd,18025.55
Mason PLC,18025.28
Garcia-Smith,18013.12
Garza Group,17999.82
Alexander PLC,17996.83
Robles LLC,17991.99
Stephens Ltd,17987.829999999998
Richardson Ltd,17987.239999999998
Hampton PLC,17986.34
Mendez Group,17983.8
Carpenter Group,17981.89
Rice LLC,17980.98
Richardson LLC,17971.219999999998
Keller Group,17970.03
Little PLC,17967.39
Salazar Inc,17960.31
Lopez-Williams,17952.73
Greer and Sons,17948.9
Chapman Group,17946.23
Neal LLC,17942.7
Gibbs Inc,17939.0
Dunn and Sons,17910.54
Murray LLC,17902.700000000004
Hubbard Group,17874.53
Jimenez Inc,17870.06
Cannon LLC,17865.0
Horton LLC,17857.37
Guzman Inc,17856.559999999998
Burke PLC,17848.57
Shaw PLC,17840.309999999998
Villanueva Group,17821.01
Duncan Group,17814.620000000003
Tyler Inc,17807.1
Knight LLC,17784.980000000003
Welch LLC,17781.8
Fernandez Ltd,17778.88
Johnston and Sons,17754.89
Lindsey Inc,17747.61
Owens Group,17746.25
Stanley Group,17728.29
Carroll LLC,17726.59
Simon PLC,17726.57
Willis Ltd,17714.43
Larsen PLC,17706.6
Christian Ltd,17695.32
Chapman Inc,17678.12
Romero PLC,17674.25
Lambert and Sons,17659.5
Smith-Anderson,17641.2
Foster Ltd,17636.66
Silva and Sons,17636.260000000002
Russell and Sons,17620.51
Woods LLC,17620.2
Lang PLC,17614.6
Baxter Inc,17607.65
Hubbard LLC,17603.239999999998
Ryan Ltd,17599.73
Ferguson Inc,17591.46
Gordon Group,17584.51
Robbins Inc,17575.899999999998
Hammond PLC,17575.04
Barrett PLC,17572.67
Montoya and Sons,17546.82
Bates and Sons,17516.109999999997
Pierce Inc,17504.79
Bennett Group,17493.190000000002
Higgins Ltd,17477.48
Quinn and Sons,17472.81
Booth Group,17468.66
Black Inc,17458.46
Wood Inc,17434.17
Mckinney LLC,17433.05
Hale LLC,17431.41
Price Ltd,17418.440000000002
Nolan and Sons,17415.66
Mason Ltd,17412.08
Meyer PLC,17409.440000000002
Herrera and Sons,17406.25
Lowe Ltd,17395.82
Fleming Inc,17393.85
Roman LLC,17392.010000000002
Gonzalez-Williams,17389.22
Duncan LLC,17385.489999999998
Willis LLC,17375.89
Robbins PLC,17356.61
Franco Group,17354.06
Miles Ltd,17339.489999999998
Matthews Group,17318.309999999998
Cox Group,17314.61
Chen and Sons,17301.699999999997
Riley Ltd,17299.71
Alvarez and Sons,17292.75
Wilcox LLC,17286.68
Stephens Inc,17277.93
Little Inc,17269.51
Smith-White,17263.28
Palmer PLC,17247.799999999996
Miles Inc,17246.239999999998
Warner and Sons,17246.03
Sandoval PLC,17243.62
Jones-Ramirez,17241.36
Farmer PLC,17225.3
Soto Group,17222.079999999998
Barrett and Sons,17220.329999999998
Gibbs Ltd,17212.47
Todd PLC,17199.06
Nunez LLC,17172.739999999998
Khan PLC,17158.99
Burgess Inc,17151.45
Brown-Thomas,17147.09
Vasquez Group,17144.82
Robertson and Sons,17139.850000000002
Yang PLC,17122.020000000004
Reilly LLC,17112.85
Watkins and Sons,17100.57
Obrien Ltd,17092.47
Christian LLC,17091.45
Pearson Ltd,17082.43
Marshall Inc,17071.57
Lee-Jones,17059.33
Blair Inc,17055.980000000003
Manning and Sons,17044.579999999998
Yang LLC,17034.739999999998
Molina and Sons,17033.149999999998
Payne PLC,17021.06
Pena PLC,17019.01
Swanson Group,17013.8
Richards Inc,17006.670000000002
Wade Ltd,17005.99
Ross Ltd,16999.06
Smith-Sanchez,16997.92
Hicks and Sons,16977.7
Peters Group,16977.02
Soto LLC,16963.95
Gill PLC,16960.46
Black PLC,16956.739999999998
Barnes PLC,16955.19
Mclaughlin Group,16922.89
Guerra LLC,16900.44
Payne LLC,16885.08
Leon Inc,16883.579999999994
Armstrong LLC,16882.34
Moss and Sons,16881.53
Rhodes Group,16870.71
Harrison and Sons,16869.070000000003
Garcia-Johnson,16858.239999999998
Ramos Inc,16857.75
Bowen LLC,16852.87
Williams-Taylor,16849.329999999998
Andersen Ltd,16844.33
Mcguire PLC,16840.3
Hodge Ltd,16836.08
Macias and Sons,16821.21
Banks LLC,16814.949999999997
Andrews PLC,16813.64
Barnett Inc,16813.36
Hughes Inc,16804.56
Frost LLC,16803.76
Schwartz and Sons,16792.760000000002
Kaiser LLC,16786.29
Oliver Ltd,16783.33
Larson LLC,16778.86
Herrera LLC,16775.04
Carroll Ltd,16774.68
Crosby PLC,16745.69
Espinoza and Sons,16735.87
Wells Ltd,16707.84
Greene Ltd,16681.059999999998
Warren Group,16679.81
Reyes LLC,16671.64
Pena Inc,16659.510000000002
Morton Inc,16659.31
Zhang Group,16654.02
Reynolds-Jones,16650.969999999998
Reid LLC,16650.83
Hess PLC,16647.46
White-Martin,16632.24
Nicholson Inc,16617.13
Leon LLC,16609.489999999998
Gonzales LLC,16595.890000000003
Carr and Sons,16586.879999999997
Nichols PLC,16584.05
Bradley LLC,16577.28
Chavez and Sons,16573.37
Romero Ltd,16570.3
Jones-Wilson,16563.590000000004
Weaver Inc,16559.730000000003
Norman Inc,16550.99
Johnson-Johnson,16534.49
Singleton Group,16515.239999999998
Tanner Group,16512.37
Baxter Group,16509.14
Mueller PLC,16508.86
Cox LLC,16499.129999999997
Waters and Sons,16492.06
Bauer PLC,16471.710000000003
Marshall and Sons,16466.86
Gonzales Ltd,16465.74
Wheeler Ltd,16459.19
Medina Group,16448.29
Wells LLC,16447.93
Alvarado Ltd,16445.68
Hawkins Ltd,16429.34
Sexton LLC,16419.79
Mcdaniel Ltd,16418.780000000002
Fuller Ltd,16416.87
Miller-Williams,16410.62
Hogan Group,16408.920000000002
Vega Ltd,16399.449999999997
Golden Inc,16379.34
Woodward Group,16373.91
Chambers PLC,16373.509999999998
Mcclure Group,16372.43
Morrison LLC,16369.570000000002
Munoz PLC,16360.669999999998
West Group,16342.07
Hardin and Sons,16337.47
Cole LLC,16336.239999999998
Clark-Williams,16335.23
Brady LLC,16333.81
Mejia Inc,16329.36
Costa Ltd,16327.869999999999
Wade and Sons,16318.420000000002
Clark-Smith,16317.779999999999
Fisher LLC,16316.800000000001
Kelley Group,16311.940000000002
Newman Ltd,16308.99
Norris Ltd,16306.23
Chapman LLC,16294.609999999999
Willis Inc,16286.630000000001
Carroll Inc,16249.66
Zimmerman PLC,16241.899999999998
Hines and Sons,16237.050000000001
Adams-Johnson,16233.240000000002
Cole Ltd,16225.91
Little and Sons,16196.619999999999
Galvan Inc,16191.029999999999
Douglas PLC,16190.34
Singh and Sons,16184.59
Mendoza Group,16179.390000000003
Simon Ltd,16172.550000000001
Adkins Ltd,16169.239999999998
Wagner and Sons,16167.619999999999
Norman Ltd,16159.14
Christensen PLC,16128.58
Gill and Sons,16124.730000000001
Lawrence Inc,16112.060000000001
Adkins Inc,16111.69
Riley and Sons,16109.789999999999
Camacho Inc,16105.470000000001
Gardner Group,16104.71
Day Inc,16072.27
Hunt Group,16067.3
Andrews and Sons,16066.89
Robinson-Johnson,16061.64
Henderson Ltd,16057.439999999999
Patel PLC,16042.25
Mason Group,16038.060000000001
Fuller and Sons,16032.55
Moore-Davis,16029.66
Steele PLC,16029.5
Burke Inc,16005.74
Peters Inc,15998.0
Terry PLC,15996.74
Jensen Group,15979.839999999998
Smith-Jones,15973.81
Patrick Inc,15956.5
West LLC,15952.57
Garza and Sons,15942.76
Dunn Inc,15941.78
Fuller Inc,15941.509999999998
Stanley and Sons,15941.43
Odonnell Group,15936.37
Dunn Group,15936.109999999999
Hamilton LLC,15922.0
Curtis LLC,15918.499999999998
Alvarado Inc,15916.08
Hampton Group,15910.220000000001
Ryan and Sons,15892.509999999998
Salazar LLC,15891.79
Brown-Williams,15889.559999999998
Hodges LLC,15882.82
Chandler and Sons,15870.77
Mcintyre LLC,15870.62
Potter Ltd,15851.26
Ball and Sons,15847.79
Aguirre LLC,15840.560000000001
Cross LLC,15836.869999999999
Mclaughlin LLC,15830.64
Weber Inc,15830.38
Perkins PLC,15826.960000000001
Ellis Inc,15804.130000000001
Ball Ltd,15796.08
Garcia-Jones,15793.850000000002
Stone Ltd,15790.150000000001
Bowman PLC,15782.72
Craig Group,15775.21
Castro and Sons,15771.41
Ramos PLC,15764.98
Larson Group,15729.820000000002
Walton PLC,15718.509999999998
Cummings LLC,15700.58
Lyons Group,15697.23
Oconnor LLC,15692.95
Davidson and Sons,15688.03
Foley and Sons,15685.91
Carr Group,15684.019999999999
Moss PLC,15654.16
Haynes and Sons,15632.21
Ruiz Ltd,15628.65
Porter and Sons,15622.14
Daugherty PLC,15617.53
Hammond and Sons,15615.57
Chen Inc,15615.46
Burgess and Sons,15606.84
Velez Ltd,15604.85
Matthews PLC,15587.45
Newman and Sons,15579.720000000001
Barrera PLC,15575.8
Simmons LLC,15575.64
Delacruz Inc,15571.349999999999
Reeves Group,15560.039999999999
Montgomery Inc,15554.54
Castillo PLC,15554.439999999999
Kennedy PLC,15545.68
Petty and Sons,15536.02
Smith-Lopez,15529.849999999999
Hoffman Inc,15524.49
May Group,15521.18
Delacruz LLC,15520.96
Becker LLC,15509.17
Carlson and Sons,15497.429999999998
Medina PLC,15495.869999999999
Figueroa Group,15491.21
Bartlett and Sons,15489.77
Mendoza Inc,15477.31
Rhodes and Sons,15469.3
Vaughn PLC,15465.29
Fletcher Inc,15453.689999999999
Malone Group,15453.68
Roberson Inc,15453.33
Simpson and Sons,15447.680000000002
Howard PLC,15446.420000000002
Smith-Lee,15442.199999999999
Hobbs and Sons,15432.060000000001
Snyder Ltd,15420.050000000001
Hancock and Sons,15413.679999999998
Johnson-Wright,15413.330000000002
Mejia Ltd,15411.94
Summers PLC,15410.7
Wolf PLC,15382.18
Hawkins PLC,15369.95
Calderon Ltd,15345.98
Estrada Group,15344.429999999998
Haynes Group,15335.06
Daniel LLC,15323.63
Tran Ltd,15313.309999999998
Garza Inc,15309.9
Roth Inc,15306.45
Jones-Gonzalez,15306.28
Craig Inc,15305.11
Williamson Ltd,15289.41
Sanders LLC,15287.609999999999
Fox PLC,15287.48
Lee-Johnson,15267.18
Mullins Group,15261.08
Ramos Group,15256.12
Webb PLC,15243.460000000001
Huff LLC,15240.7
Wolf and Sons,15234.89
Marshall Ltd,15219.439999999999
Austin Inc,15212.09
Velazquez Ltd,15203.960000000001
Becker Inc,15197.5
Silva LLC,15196.61
Pope Ltd,15193.919999999998
Brown-Hernandez,15193.119999999999
Hardy LLC,15191.36
Christensen Inc,15180.39
Spencer Ltd,15178.87
Henson LLC,15176.91
Williams-Williams,15156.079999999998
Roth LLC,15154.810000000001
Fields PLC,15152.64
Austin PLC,15148.93
Walters PLC,15145.429999999998
Larsen and Sons,15144.529999999999
Robinson-Hill,15122.380000000001
Brown-Walker,15112.990000000002
Jones-Jones,15112.34
Gallegos PLC,15105.28
Bailey-Johnson,15102.14
George Ltd,15094.29
Osborne Ltd,15081.66
Anthony LLC,15079.500000000002
Schultz Group,15073.04
Sharp and Sons,15072.870000000003
Wagner PLC,15071.810000000001
Webb and Sons,15058.619999999999
Mack PLC,15054.86
Figueroa Inc,15054.34
Harrington Ltd,15048.47
Newton and Sons,15048.27
Santiago Ltd,15039.109999999997
Zhang Inc,15038.67
Hudson LLC,15022.779999999999
Becker and Sons,15020.42
Sutton PLC,15019.58
Park and Sons,15000.51
Day PLC,14994.09
Lambert LLC,14993.640000000001
Meyers and Sons,14979.990000000002
Navarro PLC,14973.92
Hughes-Smith,14961.990000000002
Jones-Sanchez,14957.029999999999
Wong and Sons,14954.820000000002
Fields Group,14949.07
Strong and Sons,14948.279999999999
Harper Inc,14928.16
Sutton LLC,14907.580000000002
Snyder Group,14905.220000000001
Rose LLC,14895.890000000001
Brown-Davis,14889.4
Klein LLC,14881.55
Elliott Group,14874.289999999999
Jones-White,14864.7
Harrington Group,14856.84
Gomez Inc,14854.119999999997
Tran PLC,14837.960000000001
Pitts Inc,14837.62
Zimmerman LLC,14835.8
Myers Group,14832.899999999998
Page Ltd,14813.869999999999
Curry Inc,14810.49
Bowers Group,14809.96
Armstrong Inc,14804.91
Barrera Inc,14804.35
Williamson PLC,14802.79
Mccoy Inc,14801.93
Fleming PLC,14764.390000000001
Hoover LLC,14756.339999999998
Rice Group,14749.580000000002
Grimes Group,14735.900000000001
Sharp LLC,14714.44
Everett Group,14711.539999999999
Mcmahon Group,14707.8
Moore-Williams,14705.21
Guzman LLC,14689.36
Wilkinson and Sons,14688.34
Mcdowell Group,14686.02
Washington Inc,14667.919999999998
Bender Ltd,14662.83
Carr LLC,14658.909999999998
Fuller LLC,14656.66
Bowen Group,14655.359999999999
Montgomery Ltd,14650.180000000002
Curry Ltd,14644.54
Dean LLC,14644.14
Holmes Ltd,14632.04
Hampton Ltd,14626.67
Carrillo Group,14625.910000000002
Fischer Ltd,14622.739999999998
Leach and Sons,14612.67
Galloway Group,14611.150000000001
Gardner Ltd,14598.52
Obrien PLC,14594.259999999998
Rowe LLC,14585.11
Hansen LLC,14583.859999999997
Patton Ltd,14578.32
Hardy Group,14575.78
Lindsey LLC,14565.22
Palmer Inc,14558.42
Jacobs LLC,14554.439999999999
Proctor Group,14551.22
Walton Ltd,14542.39
Haynes LLC,14538.190000000002
Curtis and Sons,14536.18
Bowman Inc,14528.03
Rios LLC,14502.91
Blackburn Group,14499.82
Fernandez PLC,14499.46
Carr Inc,14497.070000000002
Gallegos Inc,14492.099999999999
Holt LLC,14485.44
Lynch PLC,14480.580000000002
Willis PLC,14479.38
Espinoza LLC,14468.560000000001
Alexander-Smith,14435.460000000001
Nash PLC,14428.04
Lynch Group,14417.289999999999
Li and Sons,14412.34
Aguilar Inc,14411.41
Ferguson PLC,14411.039999999999
Francis and Sons,14410.619999999999
Neal Group,14406.91
Gross Group,14395.749999999998
Mccarthy LLC,14392.390000000001
Harding Ltd,14390.759999999998
Smith-Hernandez,14390.33
Horn PLC,14381.32
Carter LLC,14377.079999999998
Ramsey PLC,14358.789999999999
Bush Ltd,14358.59
Herrera Group,14357.2
Potter Group,14348.65
Estrada Ltd,14340.61
May and Sons,14332.43
Stephens LLC,14325.550000000001
Daniel and Sons,14316.46
Velasquez PLC,14315.74
Ballard Inc,14309.64
Castro LLC,14306.13
Joseph LLC,14304.86
